document_entropy,fraction_stopword_coverage,fraction_stopword_presence,easiness,freshness,word_count,duration,silent_period_rate
-0.09423582589903144,-0.46939108789694556,-1.3349486702976265,-1.1629417382776572,1.2497694652808469,-0.5339373710745643,-0.8419051447917678,-0.8681308813151911
0.8609734969699001,0.7527621386167671,-0.6393708539619984,0.2655739117654896,0.4927911763471354,0.4673865612027973,0.4917050385221779,-0.8681308813151911
0.2723894473561363,0.2167300225858247,-0.161405286016137,-0.36151191767705765,0.7198846630272489,-0.20402139338780353,-0.3043785913131876,-0.8681308813151911
0.5795924062482979,0.06664102813399689,-0.43259721123236805,-0.5851607321337186,0.6610085738879602,-0.49238780245611885,-0.5833480684349823,-0.8681308813151911
0.6114281078314777,0.4525841567244115,-0.7039143604006878,-0.9954153143633203,0.08065855237211465,-0.08495397286927334,-0.086646316486421,-0.8681308813151911
0.6490314807108856,0.19528873766413457,-0.8471003811307869,-1.0236925041145317,1.1404281568793109,-0.2362688197782388,-0.20231658748814077,-0.8681308813151911
0.5081309145301524,0.7098795687733876,-0.28443124304796064,0.06719826202339838,-1.736089341068793,0.46966041819186644,0.6345918438772434,0.30339891054064316
-0.13050378151273018,0.6241144290866287,1.6791470546245235,1.620057654539387,-2.7033393769285357,0.5248531287447268,1.2129431988858423,0.859405674414287
0.7128690666110425,0.323936447194273,-0.27941055438351353,0.28309738608320334,0.20682160052773324,-0.028727690957745192,0.5801587751705518,-0.8681308813151911
-0.16322099250066952,-0.40506723313187676,0.11414396350946064,0.49085849532406706,0.013371593355784743,-0.6102149373442477,-0.7398431409667209,-0.8681308813151911
1.5713135717719457,1.2673529767373195,-0.520557574152391,-0.042978744545452564,0.18158899089660951,1.3533639298528328,1.4578920080659548,-0.8681308813151911
0.4980014437654773,0.6241144290866287,0.29326720563666336,-0.05741833350143828,-0.7688393052090505,0.027085162410315836,0.04263222169197169,0.41641467482587463
-2.390629079055994,-1.9059571706388556,0.9412433845720494,-0.5237644566994754,2.1581434120013006,-0.8878322042824179,-0.6445852707300105,2.852956675227557
0.756749410581916,0.6669969989300082,0.026903971056376555,0.34517400384948027,0.31616290892926935,0.6085724087968183,0.552942240817206,-0.8681308813151911
0.4628420944372932,-0.2978608155347283,-0.7668681926445234,-0.5887046715434017,-0.03709362590646269,-0.34830795505782797,-0.4948943317866084,0.44443594669352293
-0.22757123969358242,-0.40506723313187676,0.2973080524061592,-0.055208907118468625,-0.2725979824636174,-0.5833420820188849,-0.5357191333166271,1.3552042399656083
-0.5363627868634381,-1.305601192831544,-0.18123574294735562,0.1003613210692586,0.5684890052405065,-0.9339294868790017,-1.2025242249736,-0.8681308813151911
0.517619638817676,0.5597905743215599,0.5880385912338227,0.40313410074917083,-0.6847306064386381,-0.16701953874749642,-0.2703579233715053,0.49400337988843507
0.1870471038969732,0.23817130750751406,0.7081308878712904,-0.1562248609806054,-0.6510871269304731,-0.16040468205202252,-0.19551245389980432,0.8102561901044775
0.2697557227176352,-0.2978608155347283,-0.7923129507559874,-0.35428963171690375,2.1581434120013006,-0.5525416555305847,-0.7194307402017115,-0.7975740979990312
0.44818216020004176,0.1738474527424452,-0.5609433928024986,-0.5005295370263289,-0.8865914834876278,-0.35595638311196964,-0.5697398012583095,0.3351778277541252
-0.7838447865967081,-1.4985727571267513,-2.1427076794499254,-1.5530231824394451,0.10589116200323838,-0.9130513454339122,-1.1616994234435813,-0.8681308813151911
1.0470703155725192,0.9671749878336638,-0.32951283582785257,-0.3021825548336166,0.5012020462241766,0.708208687772394,0.8863447866456924,-0.8681308813151911
-0.47502392682198497,-0.8982167863307396,-0.029992865927634983,-0.87207293002314,-0.020271886152380212,-0.5969852239532999,-0.7806679424967397,-0.8681308813151911
-0.3252927517231867,-0.0834479663178313,0.660744055456055,-0.22697241634757145,-0.34829581135698856,-0.21580410687661641,0.13108595834034564,0.7117313096262556
-0.15664969804362952,-0.5551562275837045,-0.22629022003810959,-1.0654346557549765,0.0470150728639497,-0.5639109404759304,-0.8146886104384219,-0.8681308813151911
0.04056914623933897,0.6241144290866287,-0.007420588718893,-0.2017362777031809,-2.299617622830556,0.23255914851347384,0.6073753095238976,0.48638764144916663
-4.563465426022563,-2.6778434208083848,3.4876264528348417,2.603609792602389,-0.8781806136105866,-1.0500057518855472,-1.3590192975053386,3.859841599893108
1.3107894191255716,1.803385092768262,-0.004758152892351382,0.00814221673484912,-0.12120232467687508,4.637576197731397,1.2809845347692068,0.11426668524039167
-1.748140095161846,-2.2490177223745906,-0.9738232307621418,-1.8318625895638843,-1.559461073650927,-1.0370799084740479,-1.3590192975053386,-0.8681308813151911
0.5295123207249726,0.6884382838516976,0.6006815858385754,1.0572214494344578,-0.5249240787748546,0.05809230317034974,0.64139597746558,1.5083272618865557
-0.0648731433822271,0.19528873766413457,0.3644590188523933,0.3185135411127491,0.6525977040109189,0.26501328917564265,0.7842827828206456,-0.8681308813151911
0.08803025266222639,-0.25497824569134886,-0.5472499472287493,-1.0120498503749034,0.8796911906910324,-0.3904776664914741,-0.6037604691999917,-0.8681308813151911
-0.18794401139215572,-0.2978608155347283,1.226406025690816,1.308114462482665,0.3918607378226405,-0.7102646448632904,0.5869629087588882,-0.8681308813151911
0.4157294297572197,0.817085993381836,-0.41711609279191575,0.32572567762131405,0.904923800322156,0.8936313895173967,0.7298497141139538,-0.6339058067963502
0.30644839487856435,0.2596125924292042,-0.5379452955037569,-1.2115215257120588,-0.07073710541462765,-0.14758839720454184,-0.3179868584898605,0.03756269808606833
-0.21751757416330839,0.817085993381836,1.336786258501925,1.9499561263509806,-1.7949654302080817,0.915543102321154,1.845727622601133,1.5675952678577312
-0.9759832004228646,-1.4128076174399924,0.2343664019195058,-1.3765675168119436,0.4170933474537642,-0.9411644863896762,-1.2977820952103103,-0.8681308813151911
0.15940997681971103,-0.598038797427084,-0.8979900552653827,0.018448518421303517,0.09748029212619713,-0.7793072116222992,-1.012008484500179,-0.8681308813151911
0.3904142155021629,0.7527621386167671,0.25821259766513743,1.1624873605308816,0.5264346558553004,0.3121441431308942,0.879540653057356,-0.8681308813151911
-0.2481090468981332,-0.2978608155347283,0.1987240016050565,0.06555644678976565,0.3329846486833518,-0.4890803741083819,-0.5085025989632813,-0.8681308813151911
0.5254982941652965,0.6669969989300082,0.8726057925732127,0.1552469213878521,-0.28100885234065864,0.32992157049998033,0.4032513018738039,1.0277145428412735
-0.15959414287810172,-0.36218467029979756,-0.18030663581519615,-0.2519037600881507,0.8208151015517436,-0.5316635140854952,-0.7602555417317303,-0.8681308813151911
0.6902783391600897,0.5383492893998697,-1.1820157774979567,-0.8763623535499114,1.005854238846651,0.7507918277495071,1.3626341378292444,-0.39099428990066865
0.16495916637210833,0.023758458290617405,-0.08449064118718028,-0.9496346669519425,-0.19690015357024623,-0.1732209668995032,-0.086646316486421,0.598691078525243
0.7786501820044833,1.074381412442112,0.08044872684558459,0.821096218788448,-0.7856610449631329,0.7251592580545458,0.9679943897057299,0.9217099966931901
0.2647014720886254,0.9457337029119744,1.1104095967594565,1.2398792855789953,-0.6594979968075144,1.0995188041640218,1.9137689584844975,1.1263033978304848
-0.40211247914217035,-0.8124516466439811,-0.6359655114177294,-0.12592918844474843,0.8796911906910324,-0.7084042164176884,-0.6309770035533376,-0.8681308813151911
1.1049678321377177,1.2673529767373195,0.5267582617213106,1.4528022028832968,-1.0127545316432465,1.4244736393291773,3.0268571722004722,-0.8681308813151911
0.7524673669738132,0.817085993381836,0.6627992081281795,0.5389004491559001,0.4170933474537642,0.3371565700106549,0.6686125118189258,-0.8681308813151911
-0.07917516823624085,-0.6838039371138426,-1.0810739475939544,-0.7389882783469632,-0.6342653871763907,-0.701996073993948,-0.6377811371416741,1.4157915544656619
1.0395757234449794,0.9671749878336638,-0.26897861638403053,-0.07265379058359164,-0.35670668123402977,0.6360654069373818,0.940777855352384,0.3646640322966296
0.23727159172948073,0.4740254346348009,0.2988280875557779,0.061352601909849036,0.2572868197899807,-0.08205997306500351,-0.19551245389980432,0.1800503189422452
-0.06417149835269348,-0.5337149426620148,-0.9082106172189189,-0.6310087577787041,1.2497694652808469,-0.6294393646154687,-0.8146886104384219,-0.8681308813151911
-0.1432946295647861,-0.2335369607696591,-0.19698402536989648,-0.25206419457928586,-0.9118240931187516,-0.6486637918866898,-0.6718018050833563,0.7505901623227709
0.14017367041059156,0.002317173368927664,-0.4650260188841425,-0.5795512736419242,1.190893376141558,-0.49032065973878325,-0.6513894043183469,-0.8681308813151911
1.644746044635495,1.6747373832381243,-0.8409818003207575,-0.4141928163792081,-1.4837632447575557,1.3014786476477094,2.04304749666289,-0.5743037057388841
1.2279557837865467,1.0958226973638023,-0.5069498520551194,-0.1666297385353113,-1.7949654302080817,0.39503656609605153,0.31479756522543,-0.8681308813151911
1.724957761798983,1.7605025229248823,-0.8724523999759883,0.11104091981295185,-1.8958958687325764,2.047097025790658,2.975213798264985,-0.8681308813151911
0.3430243017846105,0.10952359797737637,-0.19369140919719577,0.18496606988771735,0.9637998894614448,-0.2728572458750788,-0.18870832031146786,-0.3441002445971706
0.08850045858792686,0.08808231305568624,0.5845375767780434,0.002380462045186057,-0.19690015357024623,-0.34686095515569304,-0.4132447287265709,0.5952266347547536
-2.7479644103523952,-2.6778434208083848,-1.7843567479070708,-2.4656486657281964,0.4927911763471354,-1.0500057518855472,-1.3590192975053386,-0.8681308813151911
-0.2309906831868095,-0.4265085180535665,0.008189633788896998,-0.12838697959073214,-0.575389298037102,-0.6292326503437351,-0.7126266066133751,0.28261298263898066
-0.34661387101955365,-0.5551562275837045,-0.09717464770778446,-0.03844744917082399,0.7030629232731663,-0.3768345245570592,-0.4540695302565897,-0.8681308813151911
-0.2917577975521444,-0.34074338537810783,0.026647364597182446,-0.3812660450210347,0.3498063884374343,-0.5579162265956572,-0.6241728699650011,0.7146481650333967
1.0210949846440704,0.8599685632252155,-0.4826562248798944,0.46392094078819535,-1.0043436617662052,-0.01632483465373163,0.6482001110539164,0.7188744490589419
0.22432135671334602,-0.34074338537810783,-0.8613641810876366,-1.804116875927361,-0.6510871269304731,-0.536417942335367,-0.6105646027883282,0.855115427824439
0.5611330649385202,0.9671749878336638,0.04770743456323826,-0.18335868254582494,-1.0043436617662052,0.9355943866793093,1.5599540118910016,-0.5726965178838952
-0.018184384331429247,-0.8982167863307396,-1.3368122309998245,-0.8855277108188995,-0.03709362590646269,-0.717499644373965,-0.7670596753200667,1.162934957916187
0.889712308073621,0.817085993381836,-0.06538166010456972,0.7566755232230504,-0.7604284353320092,0.22718457744840131,0.389643034697131,-0.8681308813151911
-0.08632237038848707,-0.8767755014090499,-1.0558108555761958,-1.3259144403137249,0.4927911763471354,-0.7088176449611555,-0.889534079910123,-0.8681308813151911
-4.563465426022563,-2.6778434208083848,3.6380695507987184,3.617322221490351,0.2572868197899807,-1.0500057518855472,-1.1072663547368895,4.049491012642102
-0.5224459029879862,-0.2764195306130386,0.8964461907047759,-0.4540354308842616,-0.34829581135698856,-0.558949797954325,-0.7534514081433938,-0.10289383657969524
0.09734851437118143,0.7956447084601467,1.130215419470593,0.8659311117218809,-0.43240451012740094,0.6412332637307208,1.9613978936028527,1.8977463524259937
-0.11879954099751058,-0.0834479663178313,0.8390818223918154,0.29112695149955775,1.1740716363874757,-0.23151439152836692,-0.3792240607848887,-0.8681308813151911
0.34730642163286646,-0.34074338537810783,-0.6423060709142179,-0.2070270593626157,0.2909302992981456,-0.6472167919845548,-0.9575754157934875,-0.8681308813151911
0.5551557678849581,0.9242924179902843,0.609402054630181,-0.1944145906543714,-0.020271886152380212,0.389661995030979,0.6073753095238976,-0.8681308813151911
0.20896313547861436,-0.14777182108290052,-0.7334988631029294,-0.8419207458495616,-0.541745818528937,-0.2823661023748225,-0.15468765236978557,0.5599211390496506
0.39180425536974045,0.323936447194273,0.5130490249808425,0.8541737865190598,-0.5585675582830195,-0.07978611607593436,0.716241446937281,2.2686883796561026
0.2923491428320586,0.5812318592432493,0.9217898627904262,1.1705718499342261,-0.8193045244712979,0.19369686542756467,1.0360357255890944,1.674861163180805
0.266700833629792,0.902851133068595,1.0954487747036017,0.5663255456795698,0.6610085738879602,0.8593168204096259,1.5123250767726464,-0.8681308813151911
-0.012427731469580287,-0.04056539647445182,0.3718642639267337,-0.17133341258048043,-0.5081023390207721,-0.3522355262207656,-0.4472653966682532,0.753303195296299
-0.3378481251416606,-0.7481277918789119,0.35078368800275345,-0.0438901169492757,-0.7351958257008855,-0.7307293577649128,-0.6922142058483657,-0.8681308813151911
-0.28267229702052943,-0.1263305361612108,0.3367331815906648,0.08394337250668163,0.2825194294211044,-0.43636823481632425,-0.5085025989632813,0.3314769709868144
0.2814741300388717,-0.598038797427084,-1.202671571037182,-0.9755323703671047,-0.365117551111071,-0.4504248052942063,-0.3520075264315428,-0.8681308813151911
-0.4926934271107529,-0.7481277918789119,0.2823874301490132,0.826099118765365,0.5600781353634653,-0.8014256386977902,-1.0732456867952074,-0.8681308813151911
-0.30487944468325895,-0.40506723313187676,0.4619906560680622,-0.74409967708781,-0.3398849414799473,-0.5829286534754179,-0.6581935379066834,0.5518922363735803
-0.027541346580062298,0.19528873766413457,0.6916217644773919,0.9915350416951791,-0.895002353364669,-0.3096523862436524,0.5461381072288696,1.2992365004134234
-0.8699229705253216,-1.0697470657042571,0.7375108498468961,0.9875104227900937,0.6862411835190838,-0.8756360622501379,-1.1344828890902354,-0.8681308813151911
-1.4719648568743984,-1.1983947752343955,1.8286046951289767,2.1927228700486006,-0.49969146914373086,-0.9008552034016322,-0.8078844768500855,2.9622556876779007
0.11346373964785549,-0.10488925123952104,-0.36967830002579394,0.24419263963224502,0.16476725114252705,-0.4270660925883141,-0.4608736638449262,0.5797156949913743
0.7369962410081484,0.5169080044781804,0.009683230013664055,0.2142785960952409,-0.541745818528937,-0.40288052279548764,-0.3724199271965522,0.9351147175491409
1.724957761798983,1.803385092768262,-1.7458539130942254,0.24800246328478978,-2.299617622830556,3.699157485485265,3.0268571722004722,-0.6888052018817231
-0.7091214276458575,-1.0054232109391883,-0.44978776858783615,-1.5055503332540006,-0.7015523461927206,-0.7898496394807107,-0.9711836829701604,0.289673331528033
0.7649214085695478,1.310235546580699,-0.30393581541570613,0.2590859479304622,1.8469412265507748,2.1816680166892053,1.9545937600145162,-0.8681308813151911
0.8254230027513593,0.731320853695077,-0.28715677586495053,0.04016684626039894,1.855352096427816,0.4033051369653939,0.1855190270470373,-0.8681308813151911
0.9210966645045227,1.0314988425987335,0.40382946548243115,0.5089519172280331,-0.5333349486518958,0.25116343296949417,0.552942240817206,0.7943195719492522
0.4566846834952871,1.0100575576770432,0.7552249069379268,0.45651245498137655,-0.34829581135698856,1.0381246654591547,1.50552094318431,0.8757655218904422
0.48682497222178767,0.8385272783035254,0.2564838935267251,-0.14810515415732867,-0.8697697437335453,0.6042314090904136,0.5461381072288696,-0.6063329120265948
0.0905327056246176,0.045199743212306756,0.38667362613493644,-0.3197988284767369,-0.2725979824636174,-0.33983266991675204,-0.488090198198272,0.5051899294293972
0.5560950430650361,1.1172639822854915,0.2528755442548694,0.34633486999883595,0.20682160052773324,1.1296990878371216,2.036243363074554,-0.8681308813151911
-0.46802929680406474,-0.9196580712524294,-0.2831987650443052,0.21479413229306832,-0.04550449578350393,-0.6569323627560321,-0.4744819310215991,-0.8681308813151911
0.11663366992355513,0.15240616782075508,0.7913764595850361,0.506639377530256,0.2656976896670219,-0.4934213738147866,-0.6173687363766647,-0.8681308813151911
0.49924120736687694,0.5383492893998697,0.15415616315498284,-0.289596462802153,-0.33147407160290604,0.07545630199596873,0.12428182475200918,0.5817715466647535
-1.979832893291756,-1.2198360601560854,3.0354675088652274,3.1794099634785167,-0.44081538000444215,-0.8708816340002661,-0.4336571294915803,3.4559604409566522
0.6402203286255942,0.645555714008318,0.14527981298904355,-0.22341879198919817,-0.7436066955779268,0.39544999463951863,0.28758103087208414,-0.10252855466596485
0.3002516110973788,0.19528873766413457,-0.4053126468452136,-0.04553726953636248,-0.7099632160697618,-0.44318980578353173,-0.7330390073783845,0.04756333580958321
-0.6006179903132428,-0.6194800823487737,0.16151358355297263,-0.35431481612739085,-0.2725979824636174,-0.6124887943333168,-0.7874720760850761,0.37670892146006496
0.007403866692832336,0.4311428718027213,0.2838139364740306,0.7217809998843929,1.4179868628216716,0.5356022708748719,1.1312935958258048,-0.8238102958364079
0.3440059145060575,0.2167300225858247,0.24179806335988888,0.25137562636907773,0.8628694509369499,-0.27616467422281576,-0.3452033928432064,-0.8681308813151911
0.2621188248850292,0.023758458290617405,-0.8279119704795768,-1.1790651768152849,0.9217455400762385,-0.2931152445049676,-0.4336571294915803,-0.6618179337279756
0.07797449052783174,0.30249516227258366,-0.4861067076021726,-0.3353345544072266,0.6525977040109189,0.1819141519387518,1.0972729278841227,-0.8681308813151911
1.1688028189418591,1.396000679256158,-0.872196267251795,-0.3849935883769953,0.5264346558553004,2.776591690738389,1.0496439927657675,-0.8681308813151911
0.5246181570832361,-0.16921310600458989,-0.3168316717172577,-1.0426963441030137,0.375038998068558,-0.5490275129111141,-0.562935667669973,-0.8681308813151911
1.1012510243365785,0.7098795687733876,-0.27317085532474666,0.10349570688221159,0.27410855954406316,0.3489392834994678,0.552942240817206,-0.8681308813151911
-0.28028559566557265,-0.2335369607696591,0.4096427353633413,-0.13541415155188993,1.2497694652808469,-0.5657713689215325,-0.7942762096734125,-0.8681308813151911
-1.1647558212957536,-1.2412773380664748,-1.0442429912781421,0.18900147994185648,0.3498063884374343,-0.7946040677305827,-0.9099464806751323,-0.8681308813151911
-0.08867906431357427,0.3668190170376525,0.24343481779037485,0.8913138383677744,-0.5165132088978133,0.3241335708914406,0.4917050385221779,0.5677863601617483
-1.0310143178087536,-1.670103036500269,-0.823765255216632,-1.2606706747249712,1.0647303279859397,-0.9556344854110254,-1.3181944959753198,-0.8681308813151911
-0.16079812212555442,-0.7910103617222913,-0.17679429683699513,-0.06314040293676154,0.2825194294211044,-0.7803407829809671,-0.8691216791451136,-0.8681308813151911
-0.21558911769418676,-0.6838039371138426,-0.860115257711785,-0.644724093057921,0.198410730650692,-0.7096445020480897,-0.7874720760850761,0.7456167563610384
0.10471915387699438,0.49546672656779095,0.9154198189297911,1.2862265442560876,-1.0800414906595763,0.005586878150025661,0.3420140995787758,1.2686231617554455
0.8588936362269287,0.7527621386167671,-0.09511678797850692,-0.22686767537411065,0.2572868197899807,0.6333781214048455,1.0428398591774308,-0.8681308813151911
0.601956892787447,-0.04056539647445182,-0.5489433242713287,-0.932771979014588,-0.3398849414799473,-0.42479223559924495,-0.5221108661399543,-0.8681308813151911
-1.3608054154522329,-0.49083237281863534,2.2122161469852957,0.8145907076287139,0.375038998068558,-0.4037073798824219,-0.5425232669049637,0.3700436316030702
-0.7817216041213447,0.409701586881032,2.7763012113114383,2.300041024557138,-0.1464349343079988,-0.21311682134408014,1.0700563935307768,-0.8681308813151911
1.3033780899052647,0.8814098481469048,-1.065403560740961,-0.4820052171745187,-0.8613588738565041,0.04258873279033279,1.430675473712609,0.38912062171321693
0.05989224339535282,-0.4479498029752562,-0.6108883716674992,-0.6201665678328757,-0.19690015357024623,-0.7084042164176884,-0.8963382134984594,1.0995668129916496
0.4350908098648177,0.5383492893998697,0.6316853083703347,-0.24335457034220298,2.1581434120013006,0.330541713315181,0.11067355757533627,-0.6614503162368599
0.15006776357460289,-0.01912411155276208,0.165304975005918,0.1340980816948143,2.1581434120013006,-0.3592638114597066,-0.5765439348466459,-0.5096657772780566
1.0077660076237651,1.803385092768262,0.6869531285955545,0.857220112961238,0.030193333109867222,4.637576197731397,1.981810294367862,1.457938129559405
-0.07266537532185942,0.30249516227258366,1.2600268182830132,0.7256008008566611,-0.19690015357024623,0.3768457101834983,0.7978910499973184,0.8823469818419999
-0.3552938952453778,-0.8338929315656708,0.0856121450983653,-0.18290093455857506,1.7880651374114862,-0.7549149275577393,-0.9303588814401417,-0.8681308813151911
0.8037891636878174,0.7956447084601467,-0.18054979722386608,-0.4890408058775476,-0.19690015357024623,0.6437138349915235,0.7978910499973184,0.23483300086513148
1.024477744496127,1.0100575576770432,-0.8406292738031471,-0.3456564365587075,0.5096129161012178,0.322066428174105,0.5733546415822154,-0.8681308813151911
0.9222038655454586,1.4174419641778473,-0.006788490873919605,-0.09630145841835448,-0.34829581135698856,3.449033216687658,1.1380977294141412,0.2746510291990612
0.16233260484222725,-0.10488925123952104,0.2980038563294429,-0.14439529608469878,0.3329846486833518,-0.3658786681551805,-0.3111827249015241,-0.8681308813151911
-0.4718259488348123,-0.9410993561741191,-0.051523963838126526,-0.9189375436737094,0.013371593355784743,-0.7987383531652539,-0.9711836829701604,-0.8681308813151911
0.564991241037427,1.1815878370505613,0.4580884106247473,0.392771495489464,-0.34829581135698856,0.9308399584294373,1.7164490844227402,0.916923281615349
1.2372032894382934,1.4817658189429168,-0.8051959936536858,0.604423164555384,-1.0043436617662052,1.33868721655975,2.3628417753147035,-0.20482936489507544
0.14606566340018182,-0.6838039371138426,-2.4929589380825377,-1.2370104501238792,-0.3398849414799473,-0.7313495005801135,-0.8419051447917678,1.2203545903339383
0.4794004066718346,0.7956447084601467,0.18392580600760777,0.6598563948046777,0.9637998894614448,0.7553395417276455,2.7030484547315266,-0.7063940050900032
0.015384340760512646,-0.6409213672704636,-2.6359855357051996,-1.8535588326317152,0.6694194437650014,-0.7286622150475772,-0.8691216791451136,-0.8681308813151911
1.422456115720782,1.2887942616590096,-0.9075906785723189,-0.2873736113994804,-1.1809719291840712,0.46469927567026104,0.43046783622714974,-0.028945149778896433
0.49388853892970225,1.1815878370505613,0.7177005153738371,0.16026074667541929,-0.45763711975852467,0.3421177125322603,0.6550042446422528,0.15022333514185363
1.3625061554101188,0.902851133068595,-0.4209032657474651,0.002763757938630448,-0.2641871125865761,0.46201199013772476,0.7298497141139538,-0.8681308813151911
-1.0577667264640427,-1.6272204666568895,-1.4505837973344442,-1.455667965784974,0.10589116200323838,-0.9128446311621786,-1.2093283585619365,-0.15215036918189015
0.9079463146897372,0.9886162727553539,-0.8346033420241444,-0.6162503945333478,1.8469412265507748,0.9546120996787967,0.8251075843506643,-0.8681308813151911
-0.011150828518844295,-0.2764195306130386,-0.0678500450509354,-0.503880411565602,0.7198846630272489,-0.5041705159449318,-0.7330390073783845,-0.8681308813151911
1.0800830870957356,1.803385092768262,0.43245476760050733,0.6542625180435864,-0.7351958257008855,4.637576197731397,0.7366538477022904,0.7694737295906804
-0.011432040311382166,-0.04056539647445182,-0.22758033580029186,-0.46608549543205063,0.2909302992981456,-0.4125960935669649,-0.562935667669973,0.56388204533479
0.6736638899170626,0.08808231305568624,-0.6705805835430213,-0.8210077976877874,-2.1734545746749374,-0.5424126562156402,-0.8351010112034313,-0.40232213888677226
-0.7650937729992964,-0.36218467029979756,2.210679350640145,1.6971325607900065,0.198410730650692,-0.7234943582542382,-0.6718018050833563,2.2016437312865054
-0.06511272978570487,0.49546672656779095,0.7026908986128212,0.8685835953969279,-2.089345875904525,1.0160062383836639,1.757273885952759,0.6957124265816419
-1.4177458824860647,-1.369925047596613,0.4656249705297663,-0.2241306876106822,-0.8865914834876278,-0.8121747808279351,-1.0256167516768522,0.6727790696743886
1.2056559610235407,1.0314988425987335,0.11502876513956763,-0.13739365659478306,-0.5249240787748546,0.5713638398847777,0.6209835767005706,-0.8681308813151911
-0.10098041594929942,-0.16921310600458989,0.08584341801437695,-0.5463523845892024,-0.6342653871763907,-0.4376085204467256,-0.5289149997282907,0.8835854889506953
-1.16748012616314,-1.670103036500269,-0.9578672493796202,-0.9826264358081659,0.7198846630272489,-0.9213199163032545,-1.2365448929152822,-0.8681308813151911
0.6898797158041298,1.1387052672071818,0.6660004385631929,0.6468857437356511,-0.28100885234065864,1.2948637909522354,2.396862443256386,1.1268158390395229
0.011072598148600139,-0.19065439092627962,0.10865179572438857,0.3129295733249074,-0.541745818528937,-0.46282766159821986,-0.3043785913131876,0.9984680187145923
